NOVA_COOL_S,NOVA_MAX_PER,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
120.0,2,BNBUSDT,F_205,2026-06-01T09:18:00+00:00,2026-06-01T09:19:00+00:00,693.109873,691.160195,1000.0,-2.8129,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-01T09:20:00+00:00,2026-06-01T09:31:00+00:00,693.930939,695.240236,1000.0,1.8868,,tp,11
120.0,2,BNBUSDT,F_205,2026-06-01T09:26:00+00:00,2026-06-01T09:32:00+00:00,695.252655,696.762827,1000.0,2.1721,,tp,6
120.0,2,BNBUSDT,F_205,2026-06-01T09:32:00+00:00,2026-06-01T09:33:00+00:00,697.815983,700.347204,1000.0,3.6273,,tp,1
120.0,2,BNBUSDT,F_205,2026-06-01T09:35:00+00:00,2026-06-01T09:36:00+00:00,705.9165,701.668857,1000.0,-6.0172,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-01T09:41:00+00:00,2026-06-01T09:45:00+00:00,709.000504,719.646603,1000.0,15.0156,,tp,4
120.0,2,BNBUSDT,F_205,2026-06-01T09:43:00+00:00,2026-06-01T09:46:00+00:00,714.287368,727.055252,1000.0,17.875,,tp,3
120.0,2,BNBUSDT,F_205,2026-06-01T09:45:00+00:00,2026-06-01T09:59:00+00:00,718.492828,709.895905,1000.0,-11.9652,,stop,14
120.0,2,BNBUSDT,F_205,2026-06-01T11:02:00+00:00,2026-06-01T11:24:00+00:00,704.945239,702.109879,1000.0,-4.0221,,stop,22
120.0,2,BNBUSDT,F_205,2026-06-01T11:09:00+00:00,2026-06-01T11:12:00+00:00,708.01923,704.925919,1000.0,-4.369,,stop,3
120.0,2,BNBUSDT,F_205,2026-06-01T14:49:00+00:00,2026-06-01T14:51:00+00:00,681.354611,678.364446,1000.0,-4.3886,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-01T15:05:00+00:00,2026-06-01T15:06:00+00:00,681.915339,679.142733,1000.0,-4.0659,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-01T15:16:00+00:00,2026-06-01T15:17:00+00:00,682.415989,679.759723,1000.0,-3.8924,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-01T15:32:00+00:00,2026-06-01T15:48:00+00:00,683.297133,680.284469,1000.0,-4.409,,stop,16
120.0,2,BNBUSDT,F_205,2026-06-01T15:34:00+00:00,2026-06-01T15:39:00+00:00,684.238355,681.258709,1000.0,-4.3547,,stop,5
120.0,2,BNBUSDT,F_205,2026-06-01T16:18:00+00:00,2026-06-01T16:43:00+00:00,680.453441,684.471042,1000.0,5.9043,,tp,25
120.0,2,BNBUSDT,F_205,2026-06-01T16:28:00+00:00,2026-06-01T16:43:00+00:00,681.795183,685.014933,1000.0,4.7225,,tp,15
120.0,2,BNBUSDT,F_205,2026-06-01T17:31:00+00:00,2026-06-01T17:32:00+00:00,688.543945,686.146508,1000.0,-3.4819,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-01T18:22:00+00:00,2026-06-01T18:25:00+00:00,689.645375,691.268413,1000.0,2.3534,,tp,3
120.0,2,BNBUSDT,F_205,2026-06-01T18:24:00+00:00,2026-06-01T18:28:00+00:00,691.277494,693.023962,1000.0,2.5264,,tp,4
120.0,2,BNBUSDT,F_205,2026-06-01T18:27:00+00:00,2026-06-01T18:54:00+00:00,693.530419,691.042323,1000.0,-3.5876,,stop,27
120.0,2,BNBUSDT,F_205,2026-06-01T18:29:00+00:00,2026-06-01T18:30:00+00:00,695.533019,692.73415,1000.0,-4.0241,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-01T19:21:00+00:00,2026-06-01T20:06:00+00:00,694.892187,696.197381,1000.0,1.8783,,tp,45
120.0,2,BNBUSDT,F_205,2026-06-01T19:32:00+00:00,2026-06-01T19:37:00+00:00,696.924826,694.840358,1000.0,-2.991,,stop,5
120.0,2,BNBUSDT,F_205,2026-06-01T20:07:00+00:00,2026-06-01T20:18:00+00:00,697.645762,699.035833,1000.0,1.9925,,tp,11
120.0,2,BNBUSDT,F_205,2026-06-01T20:09:00+00:00,2026-06-01T20:21:00+00:00,698.226516,699.875494,1000.0,2.3617,,tp,12
120.0,2,BNBUSDT,F_205,2026-06-01T20:18:00+00:00,2026-06-01T20:32:00+00:00,700.70974,698.218018,1000.0,-3.556,,stop,14
120.0,2,BNBUSDT,F_205,2026-06-01T20:22:00+00:00,2026-06-01T20:23:00+00:00,702.231716,699.504034,1000.0,-3.8843,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-01T22:19:00+00:00,2026-06-01T22:20:00+00:00,692.639262,690.503296,1000.0,-3.0838,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-01T22:26:00+00:00,2026-06-01T22:33:00+00:00,694.461628,692.173488,1000.0,-3.2948,,stop,7
120.0,2,BNBUSDT,F_205,2026-06-01T22:33:00+00:00,2026-06-01T22:34:00+00:00,695.30272,693.083396,1000.0,-3.1919,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-01T23:12:00+00:00,2026-06-01T23:13:00+00:00,695.412863,693.522967,1000.0,-2.7177,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-01T23:17:00+00:00,2026-06-01T23:18:00+00:00,696.243942,694.334418,1000.0,-2.7426,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T00:32:00+00:00,2026-06-02T00:33:00+00:00,694.141212,692.17878,1000.0,-2.8271,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T00:35:00+00:00,2026-06-02T00:37:00+00:00,694.421576,692.414551,1000.0,-2.8902,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-02T02:22:00+00:00,2026-06-02T02:31:00+00:00,687.59271,689.946041,1000.0,3.4226,,tp,9
120.0,2,BNBUSDT,F_205,2026-06-02T02:26:00+00:00,2026-06-02T02:44:00+00:00,689.8957,687.241124,1000.0,-3.8478,,stop,18
120.0,2,BNBUSDT,F_205,2026-06-02T02:32:00+00:00,2026-06-02T02:44:00+00:00,691.427689,688.375921,1000.0,-4.4137,,stop,12
120.0,2,BNBUSDT,F_205,2026-06-02T03:06:00+00:00,2026-06-02T03:07:00+00:00,693.220016,691.265915,1000.0,-2.8189,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T03:16:00+00:00,2026-06-02T03:17:00+00:00,694.471641,692.32616,1000.0,-3.0894,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T03:24:00+00:00,2026-06-02T03:37:00+00:00,695.00233,692.911801,1000.0,-3.0079,,stop,13
120.0,2,BNBUSDT,F_205,2026-06-02T03:46:00+00:00,2026-06-02T03:47:00+00:00,696.173851,694.253004,1000.0,-2.7591,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T06:35:00+00:00,2026-06-02T06:36:00+00:00,685.039395,682.809159,1000.0,-3.2556,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T06:38:00+00:00,2026-06-02T06:45:00+00:00,685.730292,683.464917,1000.0,-3.3036,,stop,7
120.0,2,BNBUSDT,F_205,2026-06-02T07:16:00+00:00,2026-06-02T07:23:00+00:00,686.39115,684.139183,1000.0,-3.2809,,stop,7
120.0,2,BNBUSDT,F_205,2026-06-02T07:18:00+00:00,2026-06-02T07:19:00+00:00,686.771644,684.733189,1000.0,-2.9682,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T08:06:00+00:00,2026-06-02T08:08:00+00:00,684.728992,682.527694,1000.0,-3.2148,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-02T08:17:00+00:00,2026-06-02T08:18:00+00:00,685.18959,682.927771,1000.0,-3.301,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T10:10:00+00:00,2026-06-02T10:14:00+00:00,679.512219,677.276328,1000.0,-3.2904,,stop,4
120.0,2,BNBUSDT,F_205,2026-06-02T10:31:00+00:00,2026-06-02T10:33:00+00:00,680.753831,678.688958,1000.0,-3.0332,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-02T11:53:00+00:00,2026-06-02T11:54:00+00:00,680.603636,678.745832,1000.0,-2.7296,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T12:10:00+00:00,2026-06-02T12:11:00+00:00,680.793883,678.766053,1000.0,-2.9786,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T13:23:00+00:00,2026-06-02T13:25:00+00:00,677.659814,675.276526,1000.0,-3.5169,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-02T14:52:00+00:00,2026-06-02T14:53:00+00:00,678.120412,675.08737,1000.0,-4.4727,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T16:08:00+00:00,2026-06-02T16:17:00+00:00,665.66424,669.915074,1000.0,6.3859,,tp,9
120.0,2,BNBUSDT,F_205,2026-06-02T16:10:00+00:00,2026-06-02T16:57:00+00:00,666.955917,663.405225,1000.0,-5.3237,,stop,47
120.0,2,BNBUSDT,F_205,2026-06-02T16:18:00+00:00,2026-06-02T16:21:00+00:00,671.712092,668.082454,1000.0,-5.4036,,stop,3
120.0,2,BNBUSDT,F_205,2026-06-02T17:21:00+00:00,2026-06-02T17:33:00+00:00,666.405202,664.109308,1000.0,-3.4452,,stop,12
120.0,2,BNBUSDT,F_205,2026-06-02T17:23:00+00:00,2026-06-02T17:33:00+00:00,666.8658,664.650629,1000.0,-3.3218,,stop,10
120.0,2,BNBUSDT,F_205,2026-06-02T17:54:00+00:00,2026-06-02T17:55:00+00:00,668.127438,665.959136,1000.0,-3.2453,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T19:49:00+00:00,2026-06-02T20:20:00+00:00,659.886739,656.833173,1000.0,-4.6274,,stop,31
120.0,2,BNBUSDT,F_205,2026-06-02T19:52:00+00:00,2026-06-02T19:54:00+00:00,662.400002,659.306074,1000.0,-4.6708,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-02T20:07:00+00:00,2026-06-02T20:08:00+00:00,663.311185,660.785332,1000.0,-3.8079,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T20:09:00+00:00,2026-06-02T20:10:00+00:00,663.711705,661.186758,1000.0,-3.8043,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T20:46:00+00:00,2026-06-02T21:13:00+00:00,661.348637,659.127798,1000.0,-3.358,,stop,27
120.0,2,BNBUSDT,F_205,2026-06-02T20:52:00+00:00,2026-06-02T20:53:00+00:00,662.369963,660.387485,1000.0,-2.993,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T21:02:00+00:00,2026-06-02T21:03:00+00:00,663.671653,661.660375,1000.0,-3.0305,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-02T21:38:00+00:00,2026-06-02T21:39:00+00:00,663.16099,661.337275,1000.0,-2.75,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T00:10:00+00:00,2026-06-03T00:30:00+00:00,654.509758,651.959679,1000.0,-3.8962,,stop,20
120.0,2,BNBUSDT,F_205,2026-06-03T00:17:00+00:00,2026-06-03T00:21:00+00:00,656.292072,653.691167,1000.0,-3.963,,stop,4
120.0,2,BNBUSDT,F_205,2026-06-03T00:38:00+00:00,2026-06-03T00:39:00+00:00,657.733944,655.443615,1000.0,-3.4822,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T01:54:00+00:00,2026-06-03T01:55:00+00:00,651.475819,649.212173,1000.0,-3.4746,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T04:03:00+00:00,2026-06-03T04:30:00+00:00,637.577775,634.494715,1000.0,-4.8356,,stop,27
120.0,2,BNBUSDT,F_205,2026-06-03T04:05:00+00:00,2026-06-03T04:09:00+00:00,639.289998,636.337397,1000.0,-4.6186,,stop,4
120.0,2,BNBUSDT,F_205,2026-06-03T05:03:00+00:00,2026-06-03T05:11:00+00:00,639.059699,641.661596,1000.0,4.0714,,tp,8
120.0,2,BNBUSDT,F_205,2026-06-03T05:05:00+00:00,2026-06-03T05:43:00+00:00,640.521597,643.980475,1000.0,5.4001,,tp,38
120.0,2,BNBUSDT,F_205,2026-06-03T05:36:00+00:00,2026-06-03T05:37:00+00:00,645.417954,642.989551,1000.0,-3.7625,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T05:51:00+00:00,2026-06-03T05:52:00+00:00,646.259046,644.495825,1000.0,-2.7284,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T06:35:00+00:00,2026-06-03T06:36:00+00:00,647.200268,645.013516,1000.0,-3.3788,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T07:17:00+00:00,2026-06-03T07:22:00+00:00,645.718344,643.447916,1000.0,-3.5161,,stop,5
120.0,2,BNBUSDT,F_205,2026-06-03T07:21:00+00:00,2026-06-03T07:22:00+00:00,645.958656,643.834867,1000.0,-3.2878,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T08:33:00+00:00,2026-06-03T08:34:00+00:00,644.747083,642.800355,1000.0,-3.0194,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T08:50:00+00:00,2026-06-03T08:51:00+00:00,646.459306,644.317745,1000.0,-3.3128,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T09:10:00+00:00,2026-06-03T09:11:00+00:00,646.73967,644.905915,1000.0,-2.8354,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T09:51:00+00:00,2026-06-03T09:58:00+00:00,643.675692,641.375105,1000.0,-3.5741,,stop,7
120.0,2,BNBUSDT,F_205,2026-06-03T09:53:00+00:00,2026-06-03T09:54:00+00:00,644.596888,642.062549,1000.0,-3.9317,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T10:07:00+00:00,2026-06-03T10:16:00+00:00,645.307811,643.060744,1000.0,-3.4822,,stop,9
120.0,2,BNBUSDT,F_205,2026-06-03T10:09:00+00:00,2026-06-03T10:10:00+00:00,646.8398,644.582181,1000.0,-3.4902,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T11:17:00+00:00,2026-06-03T11:18:00+00:00,643.825887,641.793327,1000.0,-3.157,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T11:24:00+00:00,2026-06-03T11:25:00+00:00,645.688305,643.074078,1000.0,-4.0487,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T14:11:00+00:00,2026-06-03T14:12:00+00:00,635.655279,633.128284,1000.0,-3.9754,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T14:47:00+00:00,2026-06-03T15:38:00+00:00,636.32615,633.918127,1000.0,-3.7843,,stop,51
120.0,2,BNBUSDT,F_205,2026-06-03T15:27:00+00:00,2026-06-03T15:32:00+00:00,638.338763,635.949524,1000.0,-3.7429,,stop,5
120.0,2,BNBUSDT,F_205,2026-06-03T16:40:00+00:00,2026-06-03T17:06:00+00:00,626.823813,623.699092,1000.0,-4.985,,stop,26
120.0,2,BNBUSDT,F_205,2026-06-03T16:56:00+00:00,2026-06-03T17:02:00+00:00,628.505997,625.996856,1000.0,-3.9922,,stop,6
120.0,2,BNBUSDT,F_205,2026-06-03T17:33:00+00:00,2026-06-03T17:50:00+00:00,627.61484,625.172486,1000.0,-3.8915,,stop,17
120.0,2,BNBUSDT,F_205,2026-06-03T17:35:00+00:00,2026-06-03T17:36:00+00:00,629.567375,626.904196,1000.0,-4.2302,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-03T18:42:00+00:00,2026-06-03T18:52:00+00:00,629.01666,626.940576,1000.0,-3.3005,,stop,10
120.0,2,BNBUSDT,F_205,2026-06-03T18:46:00+00:00,2026-06-03T18:51:00+00:00,629.427193,627.444739,1000.0,-3.1496,,stop,5
120.0,2,BNBUSDT,F_205,2026-06-03T20:30:00+00:00,2026-06-03T20:32:00+00:00,626.132916,624.220373,1000.0,-3.0545,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-03T21:04:00+00:00,2026-06-03T21:57:00+00:00,624.190394,628.115638,1000.0,6.2885,,tp,53
120.0,2,BNBUSDT,F_205,2026-06-03T21:06:00+00:00,2026-06-03T23:16:00+00:00,625.782461,622.36947,1000.0,-5.454,,stop,130
120.0,2,BNBUSDT,F_205,2026-06-03T22:32:00+00:00,2026-06-03T22:37:00+00:00,629.647479,627.885879,1000.0,-2.7978,,stop,5
120.0,2,BNBUSDT,F_205,2026-06-04T00:02:00+00:00,2026-06-04T00:05:00+00:00,624.170368,622.039236,1000.0,-3.4143,,stop,3
120.0,2,BNBUSDT,F_205,2026-06-04T02:23:00+00:00,2026-06-04T03:03:00+00:00,604.38468,611.28897,1000.0,11.4237,,tp,40
120.0,2,BNBUSDT,F_205,2026-06-04T02:25:00+00:00,2026-06-04T03:07:00+00:00,607.28845,614.040587,1000.0,11.1185,,tp,42
120.0,2,BNBUSDT,F_205,2026-06-04T03:03:00+00:00,2026-06-04T03:07:00+00:00,611.383767,614.546674,1000.0,5.1734,,tp,4
120.0,2,BNBUSDT,F_205,2026-06-04T03:17:00+00:00,2026-06-04T04:52:00+00:00,617.371541,613.731223,1000.0,-5.8965,,stop,95
120.0,2,BNBUSDT,F_205,2026-06-04T03:32:00+00:00,2026-06-04T04:32:00+00:00,619.284024,616.450167,1000.0,-4.576,,stop,60
120.0,2,BNBUSDT,F_205,2026-06-04T05:36:00+00:00,2026-06-04T05:37:00+00:00,608.940595,606.120185,1000.0,-4.6317,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T06:03:00+00:00,2026-06-04T06:18:00+00:00,606.727722,609.237539,1000.0,4.1366,,tp,15
120.0,2,BNBUSDT,F_205,2026-06-04T06:10:00+00:00,2026-06-04T06:27:00+00:00,608.38988,606.086656,1000.0,-3.7858,,stop,17
120.0,2,BNBUSDT,F_205,2026-06-04T06:18:00+00:00,2026-06-04T06:23:00+00:00,610.162181,607.798158,1000.0,-3.8744,,stop,5
120.0,2,BNBUSDT,F_205,2026-06-04T08:31:00+00:00,2026-06-04T08:32:00+00:00,603.453471,600.390519,1000.0,-5.0757,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T09:46:00+00:00,2026-06-04T10:05:00+00:00,597.545801,593.971205,1000.0,-5.9821,,stop,19
120.0,2,BNBUSDT,F_205,2026-06-04T10:00:00+00:00,2026-06-04T10:01:00+00:00,598.767387,595.953068,1000.0,-4.7002,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T11:20:00+00:00,2026-06-04T11:22:00+00:00,593.790926,590.828991,1000.0,-4.9882,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-04T11:25:00+00:00,2026-06-04T11:34:00+00:00,594.291576,591.508757,1000.0,-4.6826,,stop,9
120.0,2,BNBUSDT,F_205,2026-06-04T12:01:00+00:00,2026-06-04T12:02:00+00:00,596.544501,594.315171,1000.0,-3.7371,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T12:03:00+00:00,2026-06-04T12:05:00+00:00,596.965047,594.695223,1000.0,-3.8023,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-04T12:23:00+00:00,2026-06-04T12:32:00+00:00,598.436958,601.585308,1000.0,5.261,,tp,9
120.0,2,BNBUSDT,F_205,2026-06-04T12:28:00+00:00,2026-06-04T13:20:00+00:00,601.571027,598.440613,1000.0,-5.2037,,stop,52
120.0,2,BNBUSDT,F_205,2026-06-04T12:32:00+00:00,2026-06-04T13:20:00+00:00,602.261924,598.838135,1000.0,-5.6849,,stop,48
120.0,2,BNBUSDT,F_205,2026-06-04T13:32:00+00:00,2026-06-04T13:53:00+00:00,604.08429,600.739455,1000.0,-5.537,,stop,21
120.0,2,BNBUSDT,F_205,2026-06-04T13:34:00+00:00,2026-06-04T13:35:00+00:00,605.305876,601.815355,1000.0,-5.7665,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T13:39:00+00:00,2026-06-04T13:42:00+00:00,605.906656,602.431048,1000.0,-5.7362,,stop,3
120.0,2,BNBUSDT,F_205,2026-06-04T14:11:00+00:00,2026-06-04T14:19:00+00:00,606.747748,603.616311,1000.0,-5.161,,stop,8
120.0,2,BNBUSDT,F_205,2026-06-04T14:42:00+00:00,2026-06-04T14:45:00+00:00,606.377267,603.550202,1000.0,-4.6622,,stop,3
120.0,2,BNBUSDT,F_205,2026-06-04T15:06:00+00:00,2026-06-04T15:22:00+00:00,606.497423,603.782912,1000.0,-4.4757,,stop,16
120.0,2,BNBUSDT,F_205,2026-06-04T15:08:00+00:00,2026-06-04T15:17:00+00:00,608.319789,605.521586,1000.0,-4.5999,,stop,9
120.0,2,BNBUSDT,F_205,2026-06-04T16:08:00+00:00,2026-06-04T16:09:00+00:00,607.969334,605.575347,1000.0,-3.9377,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T16:39:00+00:00,2026-06-04T16:43:00+00:00,607.859191,605.239926,1000.0,-4.309,,stop,4
120.0,2,BNBUSDT,F_205,2026-06-04T16:43:00+00:00,2026-06-04T16:44:00+00:00,608.149568,605.813842,1000.0,-3.8407,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T17:52:00+00:00,2026-06-04T18:29:00+00:00,604.524862,607.528333,1000.0,4.9683,,tp,37
120.0,2,BNBUSDT,F_205,2026-06-04T18:18:00+00:00,2026-06-04T18:20:00+00:00,605.976747,604.041899,1000.0,-3.1929,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-04T18:24:00+00:00,2026-06-04T18:30:00+00:00,606.737735,608.231719,1000.0,2.4623,,tp,6
120.0,2,BNBUSDT,F_205,2026-06-04T18:30:00+00:00,2026-06-04T19:08:00+00:00,609.230972,606.769716,1000.0,-4.0399,,stop,38
120.0,2,BNBUSDT,F_205,2026-06-04T18:56:00+00:00,2026-06-04T18:57:00+00:00,611.033312,608.917831,1000.0,-3.4621,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T19:25:00+00:00,2026-06-04T19:26:00+00:00,610.342415,608.283474,1000.0,-3.3734,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T19:29:00+00:00,2026-06-04T19:30:00+00:00,610.722909,608.589285,1000.0,-3.4936,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T20:42:00+00:00,2026-06-04T20:43:00+00:00,606.897943,605.03038,1000.0,-3.0772,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T21:06:00+00:00,2026-06-04T21:13:00+00:00,607.378567,605.329186,1000.0,-3.3741,,stop,7
120.0,2,BNBUSDT,F_205,2026-06-04T21:08:00+00:00,2026-06-04T21:11:00+00:00,608.159581,606.127732,1000.0,-3.341,,stop,3
120.0,2,BNBUSDT,F_205,2026-06-04T22:03:00+00:00,2026-06-04T22:04:00+00:00,602.472197,600.245148,1000.0,-3.6965,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T22:49:00+00:00,2026-06-04T23:19:00+00:00,602.051651,599.133193,1000.0,-4.8475,,stop,30
120.0,2,BNBUSDT,F_205,2026-06-04T22:57:00+00:00,2026-06-04T23:17:00+00:00,603.313289,601.012384,1000.0,-3.8138,,stop,20
120.0,2,BNBUSDT,F_205,2026-06-04T23:36:00+00:00,2026-06-05T00:14:00+00:00,603.914069,601.823537,1000.0,-3.4616,,stop,38
120.0,2,BNBUSDT,F_205,2026-06-04T23:41:00+00:00,2026-06-04T23:42:00+00:00,604.564914,602.581966,1000.0,-3.28,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-04T23:51:00+00:00,2026-06-04T23:52:00+00:00,605.7865,603.853326,1000.0,-3.1912,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-05T00:21:00+00:00,2026-06-05T00:25:00+00:00,606.597553,604.056971,1000.0,-4.1882,,stop,4
120.0,2,BNBUSDT,F_205,2026-06-05T00:24:00+00:00,2026-06-05T00:25:00+00:00,607.378567,604.868357,1000.0,-4.1329,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-05T00:29:00+00:00,2026-06-05T00:37:00+00:00,607.578827,604.912845,1000.0,-4.3879,,stop,8
120.0,2,BNBUSDT,F_205,2026-06-05T00:34:00+00:00,2026-06-05T00:35:00+00:00,608.580127,605.89715,1000.0,-4.4086,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-05T00:40:00+00:00,2026-06-05T00:41:00+00:00,608.780387,606.147084,1000.0,-4.3255,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-05T01:31:00+00:00,2026-06-05T01:38:00+00:00,602.912769,599.96751,1000.0,-4.885,,stop,7
120.0,2,BNBUSDT,F_205,2026-06-05T01:57:00+00:00,2026-06-05T01:58:00+00:00,603.543588,601.21385,1000.0,-3.8601,,stop,1
120.0,2,BNBUSDT,F_205,2026-06-05T03:33:00+00:00,2026-06-05T03:35:00+00:00,597.936308,595.408412,1000.0,-4.2277,,stop,2
120.0,2,BNBUSDT,F_205,2026-06-05T04:08:00+00:00,2026-06-05T04:11:00+00:00,599.227985,596.552885,1000.0,-4.4642,,stop,3
120.0,2,BNBUSDT,F_205,2026-06-05T04:55:00+00:00,2026-06-05T05:09:00+00:00,600.289363,597.552962,1000.0,-4.5585,,stop,14
120.0,2,BNBUSDT,F_205,2026-06-05T04:58:00+00:00,2026-06-05T05:08:00+00:00,600.890143,598.094465,1000.0,-4.6526,,stop,10
120.0,2,BNBUSDT,F_205,2026-06-05T06:45:00+00:00,2026-06-05T06:50:00+00:00,583.217198,578.2017,1000.0,-8.5997,,stop,5
120.0,2,BNBUSDT,F_205,2026-06-05T07:23:00+00:00,2026-06-05T07:30:00+00:00,580.65387,586.370596,1000.0,9.8453,,tp,7
