time,equity,cash,event
2025-12-15 08:00:00+00:00,74400.75,9676697.361194298,exit
2025-12-15 08:00:00+00:00,74419.58,9679716.191894298,exit
2025-12-15 08:00:00+00:00,74438.41,9682735.0225943,exit
2025-12-15 08:00:00+00:00,74467.96,9685764.5707943,exit
2025-12-15 12:00:00+00:00,74366.65,9688663.2589943,exit
2025-12-15 12:00:00+00:00,74278.94,9691575.5473943,exit
2025-12-15 12:00:00+00:00,74193.12,9694489.7296943,exit
2025-12-15 12:00:00+00:00,74202.7,9697499.3119943,exit
2025-12-15 12:00:00+00:00,74227.37,9700523.974694299,exit
2025-12-15 12:00:00+00:00,74261.31,9703557.921194298,exit
2025-12-15 12:00:00+00:00,74297.56,9706594.167494299,exit
2025-12-15 16:00:00+00:00,74164.85,9709461.460694298,exit
2025-12-16 00:00:00+00:00,74175.6,9712472.208194299,exit
2025-12-16 04:00:00+00:00,74185.18,9715481.790494299,exit
2025-12-16 04:00:00+00:00,74194.76,9718491.373094298,exit
2025-12-16 04:00:00+00:00,74212.95,9721509.558494298,exit
2025-12-16 04:00:00+00:00,74231.13,9724527.743894298,exit
2025-12-16 08:00:00+00:00,74240.72,9727537.326194298,exit
2025-12-16 12:00:00+00:00,74250.3,9730546.908794297,exit
2025-12-16 12:00:00+00:00,74259.88,9733556.491394296,exit
2025-12-16 12:00:00+00:00,74274.85,9736571.455394296,exit
2025-12-16 12:00:00+00:00,74290.19,9739586.800694296,exit
2025-12-16 12:00:00+00:00,74309.81,9742606.423094297,exit
2025-12-16 12:00:00+00:00,74333.69,9745630.300694296,exit
2025-12-16 12:00:00+00:00,74364.45,9748661.056994297,exit
2025-12-16 12:00:00+00:00,74407.26,9751703.872094296,exit
2025-12-16 12:00:00+00:00,74453.8,9754750.412294297,exit
2025-12-16 12:00:00+00:00,74509.35,9757805.960894296,exit
2025-12-16 12:00:00+00:00,74564.9,9760861.509494295,exit
2025-12-16 16:00:00+00:00,74574.48,9763871.091794295,exit
2025-12-16 16:00:00+00:00,74584.07,9766880.674394295,exit
2025-12-16 16:00:00+00:00,74599.5,9769896.105194295,exit
2025-12-16 16:00:00+00:00,74624.65,9772921.254494295,exit
2025-12-16 20:00:00+00:00,74634.23,9775930.837094294,exit
2025-12-16 20:00:00+00:00,74643.81,9778940.419694293,exit
2025-12-16 20:00:00+00:00,74653.39,9781950.002294293,exit
2025-12-17 00:00:00+00:00,74662.98,9784959.584594293,exit
2025-12-17 04:00:00+00:00,74672.56,9787969.166894292,exit
2025-12-17 08:00:00+00:00,74492.26,9790788.869594293,exit
2025-12-17 08:00:00+00:00,74501.84,9793798.451894293,exit
2025-12-17 12:00:00+00:00,74511.42,9796808.034194293,exit
2025-12-17 16:00:00+00:00,74358.66,9799655.269694293,exit
2025-12-17 16:00:00+00:00,74416.69,9802713.300794292,exit
2025-12-17 16:00:00+00:00,74488.08,9805784.684294293,exit
2025-12-17 16:00:00+00:00,74569.77,9808866.377294293,exit
2025-12-17 16:00:00+00:00,74690.74,9811987.351994293,exit
2025-12-18 04:00:00+00:00,74700.33,9814996.934294293,exit
2025-12-18 04:00:00+00:00,74709.91,9818006.516594293,exit
2025-12-18 04:00:00+00:00,74719.49,9821016.098894292,exit
2025-12-18 12:00:00+00:00,74729.07,9824025.681194292,exit
2025-12-18 12:00:00+00:00,74738.65,9827035.263794292,exit
2025-12-18 12:00:00+00:00,74748.24,9830044.846394291,exit
2025-12-18 12:00:00+00:00,74761.45,9833058.063494291,exit
2025-12-18 12:00:00+00:00,74777.17,9836073.778094292,exit
2025-12-18 12:00:00+00:00,74795.49,9839092.09549429,exit
2025-12-18 12:00:00+00:00,74821.42,9842118.030494291,exit
2025-12-18 16:00:00+00:00,74630.45,9844927.055894291,exit
2025-12-18 16:00:00+00:00,74446.73,9847743.34339429,exit
2025-12-18 16:00:00+00:00,74265.88,9850562.49379429,exit
2025-12-18 16:00:00+00:00,74109.76,9853406.36629429,exit
2025-12-18 16:00:00+00:00,73957.2,9856253.806994291,exit
2025-12-18 16:00:00+00:00,73811.27,9859107.881594291,exit
2025-12-18 16:00:00+00:00,73676.55,9861973.162094291,exit
2025-12-18 16:00:00+00:00,73546.23,9864842.83459429,exit
2025-12-18 16:00:00+00:00,73596.28,9867892.888994291,exit
2025-12-18 16:00:00+00:00,73646.33,9870942.943394292,exit
2025-12-18 16:00:00+00:00,73744.71,9874041.316694291,exit
2025-12-18 16:00:00+00:00,73858.61,9877155.21619429,exit
2025-12-18 16:00:00+00:00,74058.24,9880354.844294291,exit
2025-12-19 00:00:00+00:00,74115.45,9883412.06179429,exit
2025-12-19 04:00:00+00:00,74169.51,9886466.12209429,exit
2025-12-19 04:00:00+00:00,74227.94,9889524.550394291,exit
2025-12-19 04:00:00+00:00,74286.37,9892582.978694292,exit
