time,equity,cash,event
2025-11-18 04:00:00+00:00,7361.45,704000.4008622468,exit
2025-11-18 04:00:00+00:00,7371.6,704376.3324902502,exit
2025-11-18 04:00:00+00:00,7382.13,704752.637941584,exit
2025-11-18 08:00:00+00:00,7384.31,705120.597366427,exit
2025-11-18 08:00:00+00:00,7388.88,705490.9454930882,exit
2025-11-18 12:00:00+00:00,7390.98,705862.145001467,exit
2025-11-18 12:00:00+00:00,7394.57,706234.8420856077,exit
2025-11-18 12:00:00+00:00,7399.2,706608.5789058201,exit
2025-11-18 12:00:00+00:00,7404.03,706982.5150066266,exit
2025-11-18 12:00:00+00:00,7409.01,707356.6001526337,exit
2025-11-18 12:00:00+00:00,7414.14,707730.8420950779,exit
2025-11-18 16:00:00+00:00,7421.26,708107.4055279597,exit
2025-11-18 20:00:00+00:00,7425.83,708482.6789125421,exit
2025-11-18 20:00:00+00:00,7431.37,708858.9273310057,exit
2025-11-18 20:00:00+00:00,7437.61,709235.8771273507,exit
2025-11-18 20:00:00+00:00,7453.44,709622.4124090498,exit
2025-11-18 20:00:00+00:00,7478.82,710018.499664179,exit
2025-11-19 04:00:00+00:00,7480.01,710393.6350795665,exit
2025-11-19 12:00:00+00:00,7460.2,710744.8805385954,exit
2025-11-19 12:00:00+00:00,7461.81,711120.492314798,exit
2025-11-19 12:00:00+00:00,7466.44,711499.1245957013,exit
2025-11-19 16:00:00+00:00,7435.28,711839.0234650808,exit
2025-11-19 16:00:00+00:00,7409.85,712184.6615300887,exit
2025-11-19 16:00:00+00:00,7388.73,712534.60726645,exit
2025-11-19 16:00:00+00:00,7370.33,712887.2644720918,exit
2025-11-19 16:00:00+00:00,7351.92,713239.9216777337,exit
2025-11-20 04:00:00+00:00,7353.8,713609.3997948243,exit
2025-11-20 04:00:00+00:00,7355.71,713978.9057756964,exit
2025-11-20 04:00:00+00:00,7357.62,714348.4117565685,exit
2025-11-20 04:00:00+00:00,7359.87,714718.2530585683,exit
2025-11-20 04:00:00+00:00,7363.3,715089.278093407,exit
2025-11-20 04:00:00+00:00,7366.76,715460.3340798343,exit
2025-11-20 04:00:00+00:00,7371.44,715832.6114409372,exit
2025-11-20 04:00:00+00:00,7376.35,716205.1167851177,exit
2025-11-20 04:00:00+00:00,7382.83,716579.1901470603,exit
2025-11-20 04:00:00+00:00,7390.44,716954.4014761321,exit
2025-11-20 08:00:00+00:00,7393.34,717324.8947465075,exit
