NOVA_COOL_S,NOVA_MAX_PER,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
300.0,2,LINKUSDT,F_205,2026-08-26T16:05:00+00:00,2026-08-26T16:06:00+00:00,11.28365,11.246439,1000.0,-3.2978,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T16:51:00+00:00,2026-08-26T16:53:00+00:00,11.242596,11.186321,1000.0,-5.0056,,stop,2
300.0,2,LINKUSDT,F_205,2026-08-26T17:16:00+00:00,2026-08-26T17:19:00+00:00,11.274638,11.233159,1000.0,-3.679,,stop,3
300.0,2,LINKUSDT,F_205,2026-08-26T17:24:00+00:00,2026-08-26T17:46:00+00:00,11.298669,11.256588,1000.0,-3.7244,,stop,22
300.0,2,LINKUSDT,F_205,2026-08-26T18:22:00+00:00,2026-08-26T18:23:00+00:00,11.315691,11.276869,1000.0,-3.4308,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T18:58:00+00:00,2026-08-26T18:59:00+00:00,11.313689,11.279435,1000.0,-3.0276,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T19:26:00+00:00,2026-08-26T19:38:00+00:00,11.327707,11.295432,1000.0,-2.8492,,stop,12
300.0,2,LINKUSDT,F_205,2026-08-26T20:43:00+00:00,2026-08-26T20:44:00+00:00,11.29166,11.260003,1000.0,-2.8036,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T20:50:00+00:00,2026-08-26T20:51:00+00:00,11.296667,11.269711,1000.0,-2.3861,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T20:56:00+00:00,2026-08-26T20:57:00+00:00,11.311686,11.284426,1000.0,-2.4099,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T21:01:00+00:00,2026-08-26T21:02:00+00:00,11.324703,11.297854,1000.0,-2.3709,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T21:06:00+00:00,2026-08-26T21:10:00+00:00,11.341725,11.35951,1000.0,1.5681,,tp,4
300.0,2,LINKUSDT,F_205,2026-08-26T21:11:00+00:00,2026-08-26T21:12:00+00:00,11.399801,11.361155,1000.0,-3.39,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T21:17:00+00:00,2026-08-26T21:39:00+00:00,11.42984,11.473191,1000.0,3.7928,,tp,22
300.0,2,LINKUSDT,F_205,2026-08-26T21:37:00+00:00,2026-08-26T21:38:00+00:00,11.472895,11.432585,1000.0,-3.5135,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T22:02:00+00:00,2026-08-26T22:19:00+00:00,11.505938,11.543198,1000.0,3.2383,,tp,17
300.0,2,LINKUSDT,F_205,2026-08-26T22:16:00+00:00,2026-08-26T22:21:00+00:00,11.536979,11.565353,1000.0,2.4594,,tp,5
300.0,2,LINKUSDT,F_205,2026-08-26T22:22:00+00:00,2026-08-26T22:23:00+00:00,11.593051,11.545879,1000.0,-4.069,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T23:22:00+00:00,2026-08-26T23:23:00+00:00,11.56902,11.535005,1000.0,-2.9402,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T23:32:00+00:00,2026-08-26T23:33:00+00:00,11.596055,11.55801,1000.0,-3.2809,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-26T23:44:00+00:00,2026-08-27T00:04:00+00:00,11.614079,11.579292,1000.0,-2.9952,,stop,20
300.0,2,LINKUSDT,F_205,2026-08-27T01:22:00+00:00,2026-08-27T01:50:00+00:00,11.526966,11.568764,1000.0,3.6261,,tp,28
300.0,2,LINKUSDT,F_205,2026-08-27T01:28:00+00:00,2026-08-27T01:44:00+00:00,11.564014,11.522729,1000.0,-3.5701,,stop,16
300.0,2,LINKUSDT,F_205,2026-08-27T01:51:00+00:00,2026-08-27T01:52:00+00:00,11.601062,11.565008,1000.0,-3.1078,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T03:00:00+00:00,2026-08-27T03:02:00+00:00,11.562011,11.532,1000.0,-2.5957,,stop,2
300.0,2,LINKUSDT,F_205,2026-08-27T03:28:00+00:00,2026-08-27T03:29:00+00:00,11.590048,11.548301,1000.0,-3.6019,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T04:04:00+00:00,2026-08-27T04:05:00+00:00,11.570022,11.538145,1000.0,-2.7551,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T04:16:00+00:00,2026-08-27T04:20:00+00:00,11.579033,11.544149,1000.0,-3.0127,,stop,4
300.0,2,LINKUSDT,F_205,2026-08-27T05:25:00+00:00,2026-08-27T05:26:00+00:00,11.583038,11.547864,1000.0,-3.0367,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T05:48:00+00:00,2026-08-27T05:59:00+00:00,11.600061,11.633203,1000.0,2.8571,,tp,11
300.0,2,LINKUSDT,F_205,2026-08-27T05:53:00+00:00,2026-08-27T05:54:00+00:00,11.631101,11.594152,1000.0,-3.1768,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T05:59:00+00:00,2026-08-27T06:00:00+00:00,11.66114,11.618587,1000.0,-3.6491,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T06:35:00+00:00,2026-08-27T06:39:00+00:00,11.606068,11.56744,1000.0,-3.3283,,stop,4
300.0,2,LINKUSDT,F_205,2026-08-27T06:47:00+00:00,2026-08-27T07:18:00+00:00,11.618084,11.6318,1000.0,1.1806,,tp,31
300.0,2,LINKUSDT,F_205,2026-08-27T07:12:00+00:00,2026-08-27T07:13:00+00:00,11.643116,11.614427,1000.0,-2.4641,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T07:19:00+00:00,2026-08-27T07:20:00+00:00,11.666146,11.635001,1000.0,-2.6697,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T07:42:00+00:00,2026-08-27T07:43:00+00:00,11.68417,11.645011,1000.0,-3.3514,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T07:55:00+00:00,2026-08-27T07:58:00+00:00,11.689176,11.652152,1000.0,-3.1674,,stop,3
300.0,2,LINKUSDT,F_205,2026-08-27T08:04:00+00:00,2026-08-27T08:05:00+00:00,11.73824,11.697014,1000.0,-3.5121,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T08:10:00+00:00,2026-08-27T08:12:00+00:00,11.783298,11.721184,1000.0,-5.2714,,stop,2
300.0,2,LINKUSDT,F_205,2026-08-27T08:30:00+00:00,2026-08-27T08:49:00+00:00,11.810334,11.866601,1000.0,4.7643,,tp,19
300.0,2,LINKUSDT,F_205,2026-08-27T09:26:00+00:00,2026-08-27T09:36:00+00:00,11.893441,11.844167,1000.0,-4.143,,stop,10
300.0,2,LINKUSDT,F_205,2026-08-27T11:02:00+00:00,2026-08-27T11:26:00+00:00,11.771283,11.727303,1000.0,-3.7362,,stop,24
300.0,2,LINKUSDT,F_205,2026-08-27T13:17:00+00:00,2026-08-27T13:18:00+00:00,11.885431,11.822185,1000.0,-5.3213,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T14:21:00+00:00,2026-08-27T15:38:00+00:00,11.835366,11.889604,1000.0,4.5827,,tp,77
300.0,2,LINKUSDT,F_205,2026-08-27T14:37:00+00:00,2026-08-27T14:39:00+00:00,11.872414,11.827019,1000.0,-3.8236,,stop,2
300.0,2,LINKUSDT,F_205,2026-08-27T15:06:00+00:00,2026-08-27T15:07:00+00:00,11.887434,11.836169,1000.0,-4.3125,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T15:13:00+00:00,2026-08-27T15:16:00+00:00,11.901452,11.847316,1000.0,-4.5487,,stop,3
300.0,2,LINKUSDT,F_205,2026-08-27T15:39:00+00:00,2026-08-27T16:07:00+00:00,11.920476,11.869883,1000.0,-4.2443,,stop,28
300.0,2,LINKUSDT,F_205,2026-08-27T16:44:00+00:00,2026-08-27T16:47:00+00:00,11.928487,11.886443,1000.0,-3.5247,,stop,3
300.0,2,LINKUSDT,F_205,2026-08-27T17:16:00+00:00,2026-08-27T17:27:00+00:00,11.957525,11.916727,1000.0,-3.4119,,stop,11
300.0,2,LINKUSDT,F_205,2026-08-27T17:25:00+00:00,2026-08-27T17:26:00+00:00,11.973545,11.937578,1000.0,-3.0039,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T18:38:00+00:00,2026-08-27T18:39:00+00:00,11.855392,11.812587,1000.0,-3.6106,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T18:54:00+00:00,2026-08-27T18:55:00+00:00,11.865405,11.832717,1000.0,-2.7549,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T18:59:00+00:00,2026-08-27T19:29:00+00:00,11.881426,11.898794,1000.0,1.4618,,tp,30
300.0,2,LINKUSDT,F_205,2026-08-27T19:07:00+00:00,2026-08-27T19:08:00+00:00,11.919475,11.885861,1000.0,-2.8201,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T19:12:00+00:00,2026-08-27T19:13:00+00:00,11.925483,11.890862,1000.0,-2.9031,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T19:30:00+00:00,2026-08-27T19:31:00+00:00,11.935496,11.902289,1000.0,-2.7822,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T20:22:00+00:00,2026-08-27T20:24:00+00:00,11.905457,11.873715,1000.0,-2.6661,,stop,2
300.0,2,LINKUSDT,F_205,2026-08-27T20:45:00+00:00,2026-08-27T20:47:00+00:00,11.921478,11.891285,1000.0,-2.5327,,stop,2
300.0,2,LINKUSDT,F_205,2026-08-27T21:59:00+00:00,2026-08-27T22:00:00+00:00,11.899449,11.869713,1000.0,-2.499,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-27T22:06:00+00:00,2026-08-27T22:08:00+00:00,11.944508,11.913857,1000.0,-2.5661,,stop,2
300.0,2,LINKUSDT,F_205,2026-08-27T22:15:00+00:00,2026-08-27T22:22:00+00:00,11.950516,11.918715,1000.0,-2.661,,stop,7
300.0,2,LINKUSDT,F_205,2026-08-27T22:49:00+00:00,2026-08-27T23:15:00+00:00,11.952518,11.918433,1000.0,-2.8517,,stop,26
300.0,2,LINKUSDT,F_205,2026-08-27T22:55:00+00:00,2026-08-27T23:04:00+00:00,11.973545,11.93929,1000.0,-2.8609,,stop,9
300.0,2,LINKUSDT,F_205,2026-08-27T23:20:00+00:00,2026-08-27T23:21:00+00:00,11.990568,11.95843,1000.0,-2.6802,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-28T00:30:00+00:00,2026-08-28T00:31:00+00:00,11.966536,11.926868,1000.0,-3.3149,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-28T00:40:00+00:00,2026-08-28T00:51:00+00:00,11.990568,11.946873,1000.0,-3.644,,stop,11
300.0,2,LINKUSDT,F_205,2026-08-28T01:02:00+00:00,2026-08-28T01:08:00+00:00,12.003584,11.962014,1000.0,-3.4632,,stop,6
300.0,2,LINKUSDT,F_205,2026-08-28T01:16:00+00:00,2026-08-28T01:25:00+00:00,12.024612,11.987864,1000.0,-3.056,,stop,9
300.0,2,LINKUSDT,F_205,2026-08-28T03:22:00+00:00,2026-08-28T03:23:00+00:00,11.76127,11.722297,1000.0,-3.3137,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-28T04:02:00+00:00,2026-08-28T04:03:00+00:00,11.744248,11.712573,1000.0,-2.697,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-28T04:13:00+00:00,2026-08-28T05:10:00+00:00,11.748253,11.701307,1000.0,-3.996,,stop,57
300.0,2,LINKUSDT,F_205,2026-08-28T04:18:00+00:00,2026-08-28T04:20:00+00:00,11.796315,11.74517,1000.0,-4.3357,,stop,2
300.0,2,LINKUSDT,F_205,2026-08-28T05:33:00+00:00,2026-08-28T05:34:00+00:00,11.774287,11.743144,1000.0,-2.645,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-28T05:45:00+00:00,2026-08-28T05:56:00+00:00,11.809332,11.774291,1000.0,-2.9672,,stop,11
300.0,2,LINKUSDT,F_205,2026-08-28T06:09:00+00:00,2026-08-28T06:10:00+00:00,11.841374,11.81157,1000.0,-2.5169,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-28T06:17:00+00:00,2026-08-28T06:18:00+00:00,11.860399,11.827574,1000.0,-2.7676,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-28T06:50:00+00:00,2026-08-28T06:51:00+00:00,11.852388,11.819859,1000.0,-2.7445,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-28T08:04:00+00:00,2026-08-28T08:05:00+00:00,11.742245,11.713141,1000.0,-2.4786,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-28T09:12:00+00:00,2026-08-28T10:04:00+00:00,11.695184,11.651161,1000.0,-3.7642,,stop,52
300.0,2,LINKUSDT,F_205,2026-08-28T09:17:00+00:00,2026-08-28T10:03:00+00:00,11.718214,11.672306,1000.0,-3.9177,,stop,46
300.0,2,LINKUSDT,F_205,2026-08-28T10:29:00+00:00,2026-08-28T10:37:00+00:00,11.709202,11.678429,1000.0,-2.6281,,stop,8
300.0,2,LINKUSDT,F_205,2026-08-28T10:52:00+00:00,2026-08-28T10:58:00+00:00,11.739241,11.752514,1000.0,1.1307,,tp,6
300.0,2,LINKUSDT,F_205,2026-08-28T10:59:00+00:00,2026-08-28T11:36:00+00:00,11.777291,11.745288,1000.0,-2.7174,,stop,37
300.0,2,LINKUSDT,F_205,2026-08-28T12:17:00+00:00,2026-08-28T12:19:00+00:00,11.818344,11.785146,1000.0,-2.809,,stop,2
300.0,2,LINKUSDT,F_205,2026-08-28T13:32:00+00:00,2026-08-28T13:42:00+00:00,11.72322,11.680587,1000.0,-3.6366,,stop,10
300.0,2,LINKUSDT,F_205,2026-08-28T13:54:00+00:00,2026-08-28T14:00:00+00:00,11.76928,11.817612,1000.0,4.1066,,tp,6
300.0,2,LINKUSDT,F_205,2026-08-28T14:33:00+00:00,2026-08-28T14:37:00+00:00,11.703194,11.811534,1000.0,9.2572,,tp,4
300.0,2,LINKUSDT,F_205,2026-08-28T14:38:00+00:00,2026-08-28T14:48:00+00:00,11.834365,11.751068,1000.0,-7.0385,,stop,10
300.0,2,LINKUSDT,F_205,2026-08-28T14:56:00+00:00,2026-08-28T15:02:00+00:00,11.8614,11.804035,1000.0,-4.8363,,stop,6
300.0,2,LINKUSDT,F_205,2026-08-28T15:01:00+00:00,2026-08-28T15:02:00+00:00,11.885431,11.827179,1000.0,-4.9012,,stop,1
300.0,2,LINKUSDT,F_205,2026-08-28T16:46:00+00:00,2026-08-28T17:00:00+00:00,11.494924,11.432043,1000.0,-5.4703,,stop,14
