symbol,NOVA_BB_P,NOVA_BB_STD,NOVA_PCT,NOVA_LOOKBACK,NOVA_DURATION,net,trades,win_pct,pf
SOLUSDT,20,2.0,5,50,3,-3.44968916152339,70,42.86,0.4092594094081002
SOLUSDT,20,2.0,5,50,6,-1.0934368409195951,20,40.0,0.3185189979128256
SOLUSDT,20,2.0,5,120,3,-2.038172524731058,115,56.52,0.7051657503306824
SOLUSDT,20,2.0,5,120,6,-1.256618785880718,50,54.0,0.5785223091615438
SOLUSDT,20,2.0,12,50,3,-7.56828067303746,272,53.68,0.5902967538460075
SOLUSDT,20,2.0,12,50,6,-3.572767795105453,141,55.32,0.5952526240094328
SOLUSDT,20,2.0,12,120,3,-7.368474473208719,378,55.03,0.6723197388918907
SOLUSDT,20,2.0,12,120,6,-5.261742387806448,268,54.85,0.6634595815309661
SOLUSDT,20,2.0,15,50,3,-10.168451825267518,403,54.34,0.6162177380720274
SOLUSDT,20,2.0,15,50,6,-6.117663972484259,262,56.49,0.6236837622044412
SOLUSDT,20,2.0,15,120,3,-10.94121321829435,482,53.94,0.6299523408470717
SOLUSDT,20,2.0,15,120,6,-7.679701836844793,361,55.12,0.640710260845025
SOLUSDT,20,2.0,20,50,3,-11.613207352142648,544,55.33,0.6638934780473686
SOLUSDT,20,2.0,20,50,6,-9.057958192951652,386,55.18,0.6268563772278058
SOLUSDT,20,2.0,20,120,3,-11.887476871769097,654,55.96,0.6951571053060509
SOLUSDT,20,2.0,20,120,6,-9.569364718414032,537,56.61,0.694913012953672
SOLUSDT,20,2.5,5,50,3,-0.8492275007677013,21,47.62,0.42931548445369333
SOLUSDT,20,2.5,5,50,6,-0.29440172208192006,7,42.86,0.39429835466368635
SOLUSDT,20,2.5,5,120,3,-1.039398543119888,46,54.35,0.6660664470098758
SOLUSDT,20,2.5,5,120,6,-0.6316053874525199,18,50.0,0.47652054397233673
SOLUSDT,20,2.5,12,50,3,-2.5715150009531977,111,54.95,0.652320648401623
SOLUSDT,20,2.5,12,50,6,-1.8057567534836756,59,52.54,0.5307167070531439
SOLUSDT,20,2.5,12,120,3,-5.028556627967794,166,51.2,0.558980748354637
SOLUSDT,20,2.5,12,120,6,-3.782292684447534,123,49.59,0.5613547654054695
SOLUSDT,20,2.5,15,50,3,-4.116050113976411,173,55.49,0.635413871141714
SOLUSDT,20,2.5,15,50,6,-4.228090296867192,126,53.17,0.5161874939986114
SOLUSDT,20,2.5,15,120,3,-6.45394245709987,213,51.17,0.5545759028323999
SOLUSDT,20,2.5,15,120,6,-5.284843367166322,162,50.0,0.5365343233394632
SOLUSDT,20,2.5,20,50,3,-6.3655991604951305,239,54.81,0.6033315590796615
SOLUSDT,20,2.5,20,50,6,-5.654678038038403,176,52.84,0.5429080786019382
SOLUSDT,20,2.5,20,120,3,-6.6899952288991775,293,54.27,0.6424592342637044
SOLUSDT,20,2.5,20,120,6,-6.307633808864399,240,52.92,0.6050066070469399
SOLUSDT,35,2.0,5,50,3,-4.7693191508430886,166,50.0,0.6002871752838305
SOLUSDT,35,2.0,5,50,6,-0.2874610669872638,75,56.0,0.9362226251322527
SOLUSDT,35,2.0,5,120,3,-5.789638587803157,208,52.4,0.5806925270883665
SOLUSDT,35,2.0,5,120,6,-3.2128216119375557,134,56.72,0.6279715655499808
SOLUSDT,35,2.0,12,50,3,-12.407745463819834,417,52.28,0.5776678930195591
SOLUSDT,35,2.0,12,50,6,-8.89927521504974,316,52.53,0.5957463269536316
SOLUSDT,35,2.0,12,120,3,-14.539606702311742,525,53.14,0.5818310326247839
SOLUSDT,35,2.0,12,120,6,-10.534049980912009,449,54.79,0.6297938107375206
SOLUSDT,35,2.0,15,50,3,-13.24735984451004,548,54.74,0.635511913748255
SOLUSDT,35,2.0,15,50,6,-10.792002437517622,454,54.19,0.6412811772398747
SOLUSDT,35,2.0,15,120,3,-15.336240613122799,611,54.34,0.6118189169627564
SOLUSDT,35,2.0,15,120,6,-11.950737774771426,532,55.26,0.643152427996212
SOLUSDT,35,2.0,20,50,3,-18.12519371799979,699,53.79,0.6122823688777084
SOLUSDT,35,2.0,20,50,6,-16.198428943131347,610,53.44,0.6088197216775056
SOLUSDT,35,2.0,20,120,3,-17.78017517198969,796,54.4,0.6511834702302411
SOLUSDT,35,2.0,20,120,6,-16.146296051829363,714,54.48,0.6442222255661649
SOLUSDT,35,2.5,5,50,3,-1.412354043670696,69,55.07,0.6912077337312922
SOLUSDT,35,2.5,5,50,6,0.25015500007894625,26,65.38,1.198317700455172
SOLUSDT,35,2.5,5,120,3,-2.1907294371113957,97,53.61,0.6483067399976884
SOLUSDT,35,2.5,5,120,6,-1.5105798699521602,66,56.06,0.6476784944647122
SOLUSDT,35,2.5,12,50,3,-5.545979289096695,205,53.66,0.605007959798206
SOLUSDT,35,2.5,12,50,6,-3.850282915629373,151,53.64,0.6202479451236763
SOLUSDT,35,2.5,12,120,3,-5.977852814336132,251,54.58,0.6326381648196794
SOLUSDT,35,2.5,12,120,6,-4.772114442022624,218,55.96,0.6559643792300813
SOLUSDT,35,2.5,15,50,3,-5.1985742051037676,263,57.41,0.689852379684322
SOLUSDT,35,2.5,15,50,6,-4.474318094461352,214,56.54,0.6700516115616761
SOLUSDT,35,2.5,15,120,3,-6.607336094719407,296,55.74,0.6475128582612281
SOLUSDT,35,2.5,15,120,6,-5.563584489761168,261,56.32,0.659577307999683
SOLUSDT,35,2.5,20,50,3,-7.529354301574964,332,55.72,0.652238681578399
SOLUSDT,35,2.5,20,50,6,-7.070326561772986,297,55.22,0.637132108626482
SOLUSDT,35,2.5,20,120,3,-8.854302151192984,388,54.9,0.6439137278956133
SOLUSDT,35,2.5,20,120,6,-7.687655618439508,348,55.17,0.6530478245924146
