symbol,NOVA_EXIT,NOVA_TRIGGER,net,trades,win_pct,pf
FILUSDT,std,MSS,0.0,0,0.0,0.0
FILUSDT,std,FVG,840.3691508369482,135,37.04,1.1627676782495442
FILUSDT,std,SFP,-135.69683823760136,29,34.48,0.8919470663850194
FILUSDT,std,MicroBurst,1713.776167997717,94,42.55,1.5994973899477711
FILUSDT,std,RSI,-418.2100466252864,41,31.71,0.8057688156155011
FILUSDT,std,MACD,576.3150369459854,80,40.0,1.1863650151328635
FILUSDT,std,Bollinger,855.5519470669042,110,37.27,1.2046676462061747
FILUSDT,std,EMA,243.33375714453848,31,38.71,1.1853950975607073
FILUSDT,std,ADX,-20.285496656251652,44,34.09,0.9877661292219504
FILUSDT,std,Stochastic,-862.8053345278292,68,25.0,0.7223754481899674
FILUSDT,std,OBV,462.6112937028727,107,38.32,1.1126852543893304
FILUSDT,std,SuperTrend,0.0,0,0.0,0.0
FILUSDT,std,RSI7,-158.56222382063703,45,35.56,0.9210022018698838
FILUSDT,std,KAMA,-383.110061023425,42,28.57,0.7339456477838152
FILUSDT,std,ELITE8,203.5002798268063,281,35.23,1.0185575761945744
FILUSDT,std,ALL14,1835.1694951508623,450,36.44,1.1068157787333144
FILUSDT,dual,MSS,0.0,0,0.0,0.0
FILUSDT,dual,FVG,1847.3947389321831,209,91.87,3.145181889844937
FILUSDT,dual,SFP,320.6210337764408,37,97.3,8.960057769203898
FILUSDT,dual,MicroBurst,2018.8779649131352,131,93.13,4.792921721599206
FILUSDT,dual,RSI,790.0990284277595,54,94.44,7.144010879304065
FILUSDT,dual,MACD,973.4093259399993,108,93.52,3.2527510698176405
FILUSDT,dual,Bollinger,1219.84152438941,158,92.41,2.87397673863067
FILUSDT,dual,EMA,370.51027958416574,42,90.48,2.207359059996559
FILUSDT,dual,ADX,543.9345242184418,48,93.75,5.4782145407484535
FILUSDT,dual,Stochastic,-48.039664442019166,88,86.36,0.9395090585789774
FILUSDT,dual,OBV,1359.3126694015207,160,91.88,3.150340058465456
FILUSDT,dual,SuperTrend,0.0,0,0.0,0.0
FILUSDT,dual,RSI7,647.7195350151125,56,94.64,6.0368317472681
FILUSDT,dual,KAMA,248.2460807474272,55,89.09,1.9212989143671353
FILUSDT,dual,ELITE8,3079.4542017621447,400,91.75,2.546195813502875
FILUSDT,dual,ALL14,4956.816196579886,594,91.41,2.7323628826923794
