symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
FILUSDT,-0.15,4,0.05,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,4,0.08,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,4,0.1,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,6,0.05,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,6,0.08,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,6,0.1,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,8,0.05,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,8,0.08,0.06388299999999861,1,100.0,inf
FILUSDT,-0.15,8,0.1,0.06388299999999861,1,100.0,inf
FILUSDT,0.1,4,0.05,-13.623710937537984,462,55.19,0.5756354048833189
FILUSDT,0.1,4,0.08,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,4,0.1,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,6,0.05,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,6,0.08,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,6,0.1,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,8,0.05,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,8,0.08,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.1,8,0.1,-13.461150671395094,463,55.29,0.5806989901164515
FILUSDT,0.5,4,0.05,-52.854599299879716,2229,54.82,0.6422692157920968
FILUSDT,0.5,4,0.08,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,4,0.1,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,6,0.05,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,6,0.08,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,6,0.1,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,8,0.05,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,8,0.08,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,0.5,8,0.1,-52.69203903373684,2230,54.84,0.6433694570626513
FILUSDT,1.0,4,0.05,-80.85914718725006,3383,54.89,0.6412104224573232
FILUSDT,1.0,4,0.08,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,4,0.1,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,6,0.05,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,6,0.08,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,6,0.1,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,8,0.05,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,8,0.08,-80.56882092110716,3386,54.93,0.6424986630831825
FILUSDT,1.0,8,0.1,-80.56882092110716,3386,54.93,0.6424986630831825
