symbol,NOVA_SCORE_TH,NOVA_FLOW_MOM,NOVA_VOL_MOM,net,trades,win_pct,pf
XLMUSDT,70,2.5,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,70,2.5,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,70,2.5,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,70,3.0,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,70,3.0,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,70,3.0,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,70,4.0,2.0,11.253820749879043,45,82.22,2.9369106012355615
XLMUSDT,70,4.0,2.5,10.297111073514625,41,80.49,2.7722499801327416
XLMUSDT,70,4.0,3.0,10.49047984784577,36,80.56,3.0534200799433995
XLMUSDT,72,2.5,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,72,2.5,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,72,2.5,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,72,3.0,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,72,3.0,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,72,3.0,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,72,4.0,2.0,11.253820749879043,45,82.22,2.9369106012355615
XLMUSDT,72,4.0,2.5,10.297111073514625,41,80.49,2.7722499801327416
XLMUSDT,72,4.0,3.0,10.49047984784577,36,80.56,3.0534200799433995
XLMUSDT,75,2.5,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,75,2.5,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,75,2.5,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,75,3.0,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,75,3.0,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,75,3.0,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,75,4.0,2.0,11.253820749879043,45,82.22,2.9369106012355615
XLMUSDT,75,4.0,2.5,10.297111073514625,41,80.49,2.7722499801327416
XLMUSDT,75,4.0,3.0,10.49047984784577,36,80.56,3.0534200799433995
