symbol,NOVA_BB_P,NOVA_BB_STD,NOVA_PCT,NOVA_LOOKBACK,NOVA_DURATION,net,trades,win_pct,pf
BTCUSDT,20,2.0,5,50,3,-0.3587996400595684,6,50.0,0.3484764495006875
BTCUSDT,20,2.0,5,50,6,-0.20431199874344536,3,33.33,0.2381960897828286
BTCUSDT,20,2.0,5,120,3,0.29258947747606806,16,62.5,1.336629541218934
BTCUSDT,20,2.0,5,120,6,-0.07026177248990899,10,50.0,0.8849788969493079
BTCUSDT,20,2.0,12,50,3,-0.37047174806804123,26,57.69,0.8077729096398748
BTCUSDT,20,2.0,12,50,6,0.4081800213822154,19,63.16,1.4280967265879916
BTCUSDT,20,2.0,12,120,3,0.3363177667670899,36,66.67,1.157164052521625
BTCUSDT,20,2.0,12,120,6,0.6430284036806446,31,67.74,1.3917189058963777
BTCUSDT,20,2.0,15,50,3,0.029572387615364,37,64.86,1.0123158345201988
BTCUSDT,20,2.0,15,50,6,0.502725056659141,29,65.52,1.313201623198255
BTCUSDT,20,2.0,15,120,3,-0.33419763548281906,46,63.04,0.8932311990516155
BTCUSDT,20,2.0,15,120,6,0.14117469351709155,40,65.0,1.0572761400228208
BTCUSDT,20,2.0,20,50,3,0.053609985485544326,45,64.44,1.0170938294714293
BTCUSDT,20,2.0,20,50,6,-0.14072496949634622,37,59.46,0.9511015916451522
BTCUSDT,20,2.0,20,120,3,-1.2282417732161068,60,60.0,0.7289337258090973
BTCUSDT,20,2.0,20,120,6,-0.7275134929891613,52,59.62,0.8040488970623316
BTCUSDT,20,2.5,5,50,3,-0.218630628419141,2,50.0,0.226123604576062
BTCUSDT,20,2.5,5,50,6,0.0,0,0.0,0.0
BTCUSDT,20,2.5,5,120,3,-0.3523340837090319,3,33.33,0.15348480997156133
BTCUSDT,20,2.5,5,120,6,-0.15790341993137733,1,0.0,0.0
BTCUSDT,20,2.5,12,50,3,-0.7595314297536412,9,44.44,0.2781094810312885
BTCUSDT,20,2.5,12,50,6,-0.17394466880689613,4,50.0,0.47855458430813824
BTCUSDT,20,2.5,12,120,3,-0.531658200918699,15,60.0,0.5546996829483575
BTCUSDT,20,2.5,12,120,6,-0.09718156400514665,12,66.67,0.860285428712462
BTCUSDT,20,2.5,15,50,3,-0.3600861105657522,15,60.0,0.7080351335722103
BTCUSDT,20,2.5,15,50,6,-0.01611545002548795,10,60.0,0.9767283471376779
BTCUSDT,20,2.5,15,120,3,-0.9324761639130545,21,57.14,0.47801342410553277
BTCUSDT,20,2.5,15,120,6,-0.4979995269995022,18,61.11,0.6133661439313745
BTCUSDT,20,2.5,20,50,3,-0.6321048060154042,20,60.0,0.6275136196963633
BTCUSDT,20,2.5,20,50,6,-0.6345307738942793,15,53.33,0.5589475046781034
BTCUSDT,20,2.5,20,120,3,-1.78546505770569,31,51.61,0.3957281554489933
BTCUSDT,20,2.5,20,120,6,-1.0309284718185308,27,55.56,0.5174275500832908
BTCUSDT,35,2.0,5,50,3,0.21134657920577837,18,77.78,1.2973962950929636
BTCUSDT,35,2.0,5,50,6,-0.11224306910326588,11,72.73,0.8199233176277829
BTCUSDT,35,2.0,5,120,3,0.705628751968953,21,76.19,1.8771616580498423
BTCUSDT,35,2.0,5,120,6,0.47707004704465206,17,82.35,1.78857875501321
BTCUSDT,35,2.0,12,50,3,2.663525713854846,42,80.95,2.8918667741032893
BTCUSDT,35,2.0,12,50,6,1.1183163174970054,36,75.0,1.669029652946585
BTCUSDT,35,2.0,12,120,3,1.6076096743923542,51,74.51,1.7581764855558824
BTCUSDT,35,2.0,12,120,6,1.426461703297017,46,73.91,1.710303782394744
BTCUSDT,35,2.0,15,50,3,3.5133747876968098,54,81.48,2.9994843305634107
BTCUSDT,35,2.0,15,50,6,2.9911501346774445,50,80.0,2.702282900644046
BTCUSDT,35,2.0,15,120,3,1.6629114541092518,67,71.64,1.5289989032385178
BTCUSDT,35,2.0,15,120,6,1.275431195247203,60,71.67,1.4601194205473427
BTCUSDT,35,2.0,20,50,3,3.040250023751449,63,76.19,2.129724536172315
BTCUSDT,35,2.0,20,50,6,2.5819083707320845,60,75.0,1.959409658343015
BTCUSDT,35,2.0,20,120,3,1.5819918893629112,85,71.76,1.354544039770833
BTCUSDT,35,2.0,20,120,6,1.2763573405157982,76,72.37,1.3293873606692554
BTCUSDT,35,2.5,5,50,3,-0.1080236195939204,8,62.5,0.7626269758801894
BTCUSDT,35,2.5,5,50,6,-0.23996426790296557,4,50.0,0.3474448832526141
BTCUSDT,35,2.5,5,120,3,-0.021055365724218178,11,63.64,0.9601265558212171
BTCUSDT,35,2.5,5,120,6,0.17841562668889938,9,77.78,1.542983535773106
BTCUSDT,35,2.5,12,50,3,1.17832623435399,20,70.0,2.351192767102544
BTCUSDT,35,2.5,12,50,6,0.2568867108081292,17,64.71,1.2945733155122392
BTCUSDT,35,2.5,12,120,3,0.4943363671722575,32,62.5,1.3132035009493173
BTCUSDT,35,2.5,12,120,6,0.5425750328525255,30,63.33,1.3700548676780973
BTCUSDT,35,2.5,15,50,3,1.9136836906779278,26,76.92,3.1944309529726644
BTCUSDT,35,2.5,15,50,6,1.5831080376585631,25,76.0,2.8153581475667395
BTCUSDT,35,2.5,15,120,3,0.5211921815463524,42,61.9,1.2355755432615743
BTCUSDT,35,2.5,15,120,6,0.23885519420725598,39,61.54,1.1137243807819768
BTCUSDT,35,2.5,20,50,3,1.998945815759057,36,72.22,2.45330822782624
BTCUSDT,35,2.5,20,50,6,1.6683701627396916,35,71.43,2.212967387837216
BTCUSDT,35,2.5,20,120,3,0.0896854364818369,55,63.64,1.027051109229245
BTCUSDT,35,2.5,20,120,6,-0.3480585258991532,50,62.0,0.891343264418165
