NOVA_RSI2_OS,NOVA_SMA_TREND,NOVA_SMA_PULL,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
15,200,3,LINKUSDT,F_001,2026-08-27T11:40:00+00:00,2026-08-27T13:15:00+00:00,11.714209,11.869045,1000.0,13.2178,,tp,19
15,200,3,LINKUSDT,F_001,2026-08-27T12:40:00+00:00,2026-08-27T13:15:00+00:00,11.744248,11.868513,1000.0,10.5809,,tp,7
15,200,3,LINKUSDT,F_001,2026-08-27T13:20:00+00:00,2026-08-27T15:35:00+00:00,11.734235,11.892754,1000.0,13.5091,,tp,27
15,200,3,LINKUSDT,F_001,2026-08-27T16:10:00+00:00,2026-08-27T18:15:00+00:00,11.902453,11.792531,1000.0,-9.2352,,stop,25
15,200,3,LINKUSDT,F_001,2026-08-27T17:45:00+00:00,2026-08-27T18:10:00+00:00,11.917473,11.839347,1000.0,-6.5555,,stop,5
15,200,3,LINKUSDT,F_001,2026-08-27T18:15:00+00:00,2026-08-27T18:20:00+00:00,11.865405,11.782782,1000.0,-6.9634,,stop,1
15,200,3,LINKUSDT,F_001,2026-08-27T18:25:00+00:00,2026-08-27T23:20:00+00:00,11.827356,11.964353,1000.0,11.5831,,tp,59
15,200,3,LINKUSDT,F_001,2026-08-27T19:50:00+00:00,2026-08-27T20:05:00+00:00,11.894443,11.832469,1000.0,-5.2103,,stop,3
15,200,3,LINKUSDT,F_001,2026-08-28T00:00:00+00:00,2026-08-28T00:00:00+00:00,11.934495,11.869758,1000.0,-5.4243,,stop,0
15,200,3,LINKUSDT,F_001,2026-08-28T00:05:00+00:00,2026-08-28T01:00:00+00:00,11.88443,11.975698,1000.0,7.6797,,tp,11
15,200,3,LINKUSDT,F_001,2026-08-28T01:40:00+00:00,2026-08-28T01:55:00+00:00,11.970542,11.877081,1000.0,-7.8075,,stop,3
15,200,3,LINKUSDT,F_001,2026-08-28T01:50:00+00:00,2026-08-28T02:00:00+00:00,11.931491,11.838367,1000.0,-7.8049,,stop,2
15,200,3,LINKUSDT,F_001,2026-08-28T02:05:00+00:00,2026-08-28T02:15:00+00:00,11.886432,11.786804,1000.0,-8.3817,,stop,2
15,200,3,LINKUSDT,F_001,2026-08-29T15:05:00+00:00,2026-08-29T15:30:00+00:00,11.424833,11.352769,1000.0,-6.3076,,stop,5
15,200,3,LINKUSDT,F_001,2026-08-29T15:35:00+00:00,2026-08-30T13:40:00+00:00,11.397798,11.512812,1000.0,10.0909,,tp,265
15,200,3,LINKUSDT,F_001,2026-08-29T15:45:00+00:00,2026-08-29T21:00:00+00:00,11.394794,11.491264,1000.0,8.4662,,tp,63
15,200,3,LINKUSDT,F_001,2026-08-29T17:35:00+00:00,2026-08-29T21:00:00+00:00,11.394794,11.484416,1000.0,7.8652,,tp,41
15,200,3,LINKUSDT,F_001,2026-08-29T17:55:00+00:00,2026-08-29T19:15:00+00:00,11.379775,11.452866,1000.0,6.423,,tp,16
15,200,3,LINKUSDT,F_001,2026-08-29T19:35:00+00:00,2026-08-29T22:15:00+00:00,11.459878,11.409027,1000.0,-4.4373,,stop,32
15,200,3,LINKUSDT,F_001,2026-08-29T20:00:00+00:00,2026-08-29T21:00:00+00:00,11.448864,11.493903,1000.0,3.9339,,tp,12
15,200,3,LINKUSDT,F_001,2026-08-29T21:05:00+00:00,2026-08-29T22:15:00+00:00,11.461881,11.411741,1000.0,-4.3745,,stop,14
15,200,3,LINKUSDT,F_001,2026-08-29T22:00:00+00:00,2026-08-29T22:15:00+00:00,11.462882,11.408175,1000.0,-4.7725,,stop,3
15,200,3,LINKUSDT,F_001,2026-08-29T22:15:00+00:00,2026-08-29T22:25:00+00:00,11.446862,11.396884,1000.0,-4.3661,,stop,2
15,200,3,LINKUSDT,F_001,2026-08-29T22:25:00+00:00,2026-08-30T01:10:00+00:00,11.430841,11.38388,1000.0,-4.1083,,stop,33
15,200,3,LINKUSDT,F_001,2026-08-30T01:00:00+00:00,2026-08-30T01:15:00+00:00,11.425834,11.372887,1000.0,-4.634,,stop,3
15,200,3,LINKUSDT,F_001,2026-08-30T01:15:00+00:00,2026-08-30T01:15:00+00:00,11.410815,11.358315,1000.0,-4.6008,,stop,0
15,200,3,LINKUSDT,F_001,2026-08-30T07:10:00+00:00,2026-08-30T07:20:00+00:00,11.44586,11.403445,1000.0,-3.7057,,stop,2
15,200,3,LINKUSDT,F_001,2026-08-30T07:25:00+00:00,2026-08-30T07:30:00+00:00,11.432843,11.390588,1000.0,-3.696,,stop,1
15,200,3,LINKUSDT,F_001,2026-08-30T12:35:00+00:00,2026-08-30T13:45:00+00:00,11.435847,11.52456,1000.0,7.7574,,tp,14
15,200,3,LINKUSDT,F_001,2026-08-30T17:25:00+00:00,2026-08-30T20:30:00+00:00,11.643116,11.53396,1000.0,-9.3752,,stop,37
15,200,3,LINKUSDT,F_001,2026-08-30T19:35:00+00:00,2026-08-30T19:35:00+00:00,11.640112,11.576044,1000.0,-5.5041,,stop,0
15,200,3,LINKUSDT,F_001,2026-08-30T19:40:00+00:00,2026-08-30T19:45:00+00:00,11.604066,11.540615,1000.0,-5.468,,stop,1
15,200,3,LINKUSDT,F_001,2026-08-30T19:50:00+00:00,2026-08-30T20:40:00+00:00,11.58404,11.518475,1000.0,-5.6599,,stop,10
15,200,3,LINKUSDT,F_001,2026-08-30T20:40:00+00:00,2026-08-30T20:40:00+00:00,11.582037,11.51676,1000.0,-5.6361,,stop,0
15,200,3,LINKUSDT,F_001,2026-08-31T15:15:00+00:00,2026-08-31T18:40:00+00:00,11.296667,11.468595,1000.0,15.2194,,tp,41
15,200,3,LINKUSDT,F_001,2026-08-31T17:30:00+00:00,2026-08-31T18:40:00+00:00,11.327707,11.443383,1000.0,10.2117,,tp,14
15,200,3,LINKUSDT,F_001,2026-08-31T19:45:00+00:00,2026-08-31T20:05:00+00:00,11.44586,11.362641,1000.0,-7.2707,,stop,4
15,200,3,LINKUSDT,F_001,2026-08-31T20:05:00+00:00,2026-08-31T21:05:00+00:00,11.409814,11.333632,1000.0,-6.6768,,stop,12
15,200,3,LINKUSDT,F_001,2026-08-31T20:35:00+00:00,2026-08-31T22:35:00+00:00,11.387785,11.315199,1000.0,-6.374,,stop,24
15,200,3,LINKUSDT,F_001,2026-08-31T22:00:00+00:00,2026-08-31T22:30:00+00:00,11.384781,11.325182,1000.0,-5.235,,stop,6
15,200,3,LINKUSDT,F_001,2026-08-31T22:40:00+00:00,2026-08-31T22:45:00+00:00,11.348734,11.291607,1000.0,-5.0338,,stop,1
15,200,5,LINKUSDT,F_001,2026-06-01T18:05:00+00:00,2026-06-01T21:15:00+00:00,9.060764,8.987208,1000.0,-8.118,,stop,38
15,200,5,LINKUSDT,F_001,2026-06-01T18:15:00+00:00,2026-06-01T21:40:00+00:00,9.051752,8.980919,1000.0,-7.8254,,stop,41
15,200,5,LINKUSDT,F_001,2026-06-01T18:55:00+00:00,2026-06-01T21:05:00+00:00,9.051752,9.003461,1000.0,-5.335,,stop,26
15,200,5,LINKUSDT,F_001,2026-06-01T19:05:00+00:00,2026-06-01T21:15:00+00:00,9.03473,8.991169,1000.0,-4.8215,,stop,26
15,200,5,LINKUSDT,F_001,2026-06-01T20:10:00+00:00,2026-06-01T21:05:00+00:00,9.06577,9.022312,1000.0,-4.7937,,stop,11
15,200,5,LINKUSDT,F_001,2026-06-01T21:00:00+00:00,2026-06-01T21:00:00+00:00,9.074782,9.033024,1000.0,-4.6016,,stop,0
15,200,5,LINKUSDT,F_001,2026-06-01T21:10:00+00:00,2026-06-01T21:40:00+00:00,9.02672,8.978318,1000.0,-5.362,,stop,6
15,200,5,LINKUSDT,F_001,2026-06-01T23:30:00+00:00,2026-06-02T00:40:00+00:00,9.048748,8.99347,1000.0,-6.1089,,stop,14
15,200,5,LINKUSDT,F_001,2026-06-02T00:20:00+00:00,2026-06-02T01:00:00+00:00,9.038735,8.984041,1000.0,-6.0511,,stop,8
15,200,5,LINKUSDT,F_001,2026-06-02T00:30:00+00:00,2026-06-02T01:05:00+00:00,9.025718,8.973466,1000.0,-5.7892,,stop,7
15,200,5,LINKUSDT,F_001,2026-06-03T06:55:00+00:00,2026-06-03T07:00:00+00:00,8.535081,8.483895,1000.0,-5.9972,,stop,1
15,200,5,LINKUSDT,F_001,2026-06-03T07:05:00+00:00,2026-06-03T09:45:00+00:00,8.515055,8.462183,1000.0,-6.2093,,stop,32
15,200,5,LINKUSDT,F_001,2026-06-03T08:15:00+00:00,2026-06-03T09:15:00+00:00,8.532077,8.481323,1000.0,-5.9487,,stop,12
15,200,5,LINKUSDT,F_001,2026-06-03T09:05:00+00:00,2026-06-03T09:15:00+00:00,8.53408,8.481326,1000.0,-6.1816,,stop,2
15,200,5,LINKUSDT,F_001,2026-06-03T09:20:00+00:00,2026-06-03T11:00:00+00:00,8.50304,8.575591,1000.0,8.5324,,tp,20
15,200,5,LINKUSDT,F_001,2026-06-03T09:45:00+00:00,2026-06-03T10:55:00+00:00,8.494028,8.557175,1000.0,7.4343,,tp,14
15,200,5,LINKUSDT,F_001,2026-06-03T11:35:00+00:00,2026-06-03T11:45:00+00:00,8.58815,8.535896,1000.0,-6.0844,,stop,2
15,200,5,LINKUSDT,F_001,2026-06-03T11:50:00+00:00,2026-06-03T12:10:00+00:00,8.551102,8.497327,1000.0,-6.2887,,stop,4
15,200,5,LINKUSDT,F_001,2026-06-03T12:15:00+00:00,2026-06-03T12:15:00+00:00,8.523066,8.466473,1000.0,-6.6399,,stop,0
15,200,5,LINKUSDT,F_001,2026-06-03T12:20:00+00:00,2026-06-03T14:15:00+00:00,8.504041,8.44462,1000.0,-6.9874,,stop,23
15,200,5,LINKUSDT,F_001,2026-06-03T13:45:00+00:00,2026-06-03T14:20:00+00:00,8.493027,8.424489,1000.0,-8.0699,,stop,7
15,200,5,LINKUSDT,F_001,2026-06-04T19:45:00+00:00,2026-06-04T20:00:00+00:00,8.088501,8.023058,1000.0,-8.0909,,stop,3
15,200,5,LINKUSDT,F_001,2026-06-05T22:00:00+00:00,2026-06-05T22:05:00+00:00,7.506746,7.428933,1000.0,-10.3657,,stop,1
15,200,5,LINKUSDT,F_001,2026-06-06T08:05:00+00:00,2026-06-06T09:55:00+00:00,7.384588,7.315636,1000.0,-9.3372,,stop,22
15,200,5,LINKUSDT,F_001,2026-06-06T15:05:00+00:00,2026-06-06T15:10:00+00:00,7.372572,7.309058,1000.0,-8.6149,,stop,1
15,200,5,LINKUSDT,F_001,2026-06-06T16:20:00+00:00,2026-06-06T16:30:00+00:00,7.377578,7.304641,1000.0,-9.8863,,stop,2
15,200,5,LINKUSDT,F_001,2026-06-06T16:30:00+00:00,2026-06-06T18:05:00+00:00,7.354548,7.285779,1000.0,-9.3506,,stop,19
15,200,5,LINKUSDT,F_001,2026-06-06T22:00:00+00:00,2026-06-06T22:00:00+00:00,7.360556,7.316461,1000.0,-5.9907,,stop,0
15,200,5,LINKUSDT,F_001,2026-06-07T00:15:00+00:00,2026-06-07T01:05:00+00:00,7.392598,7.453182,1000.0,8.1952,,tp,10
15,200,5,LINKUSDT,F_001,2026-06-07T02:20:00+00:00,2026-06-07T06:25:00+00:00,7.538788,7.657962,1000.0,15.8082,,tp,49
15,200,5,LINKUSDT,F_001,2026-06-07T04:25:00+00:00,2026-06-07T05:10:00+00:00,7.552806,7.632585,1000.0,10.5628,,tp,9
15,200,5,LINKUSDT,F_001,2026-06-07T06:05:00+00:00,2026-06-07T07:55:00+00:00,7.615888,7.711279,1000.0,12.5252,,tp,22
15,200,5,LINKUSDT,F_001,2026-06-07T08:10:00+00:00,2026-06-07T08:45:00+00:00,7.696993,7.770592,1000.0,9.5621,,tp,7
